,itemid,num_patients,label,ratio
892,2585,2,chest PT,0.0001855804027094739
1541,1558,2,APRV P HIGH,0.0001855804027094739
896,2609,2,TED STOCKINGS,0.0001855804027094739
898,2616,2,PASSY-MUIR VALVE,0.0001855804027094739
900,2619,2,3% NS,0.0001855804027094739
901,2622,2,CA GLUC GM/HR,0.0001855804027094739
575,1884,2,Spont Resp rate,0.0001855804027094739
1561,1584,2,T hi,0.0001855804027094739
3204,227056,2,Thrombolytic therapy,0.0001855804027094739
535,1809,2,PA sat,0.0001855804027094739
551,1844,2,position,0.0001855804027094739
971,5581,2,T-Low,0.0001855804027094739
972,5582,2,p-high,0.0001855804027094739
764,2344,2,TPA MG/HR,0.0001855804027094739
973,5584,2,t-high,0.0001855804027094739
342,6278,2,fingerstick,0.0001855804027094739
2282,3271,2,insp time,0.0001855804027094739
553,1848,2,D5W,0.0001855804027094739
1396,1363,2,Bivalirudin,0.0001855804027094739
457,6656,2,PHigh,0.0001855804027094739
458,6657,2,DP,0.0001855804027094739
1817,7108,2,surgical bra,0.0001855804027094739
1993,2717,2,NITRIC OXIDE,0.0001855804027094739
3180,227008,2,Ejection Fraction,0.0001855804027094739
988,5648,2,multi-podis boots,0.0001855804027094739
2284,3286,2,solumedrol,0.0001855804027094739
1023,5755,2,Time Disconnect,0.0001855804027094739
1395,1359,2,complete bath,0.0001855804027094739
1389,1342,2,fentanyl,0.0001855804027094739
1022,5754,2,APNEA TIME,0.0001855804027094739
86,8364,2,ABP [Diastolic],0.0001855804027094739
1966,7869,2,PERCUSSION,0.0001855804027094739
1392,1352,2,urine pH,0.0001855804027094739
32,8058,2,bed percussion,0.0001855804027094739
339,6268,2,drive pr,0.0001855804027094739
2280,3269,2,XIGRIS MG/HR,0.0001855804027094739
966,5566,2,posey,0.0001855804027094739
1372,1324,2,nif,0.0001855804027094739
958,5556,2,TPA mg/hr,0.0001855804027094739
1587,1619,2,Lepirudin,0.0001855804027094739
2000,2739,2,FENOLDOPAM,0.0001855804027094739
354,6299,2,sodium bicarb,0.0001855804027094739
775,2368,2,fem abp,0.0001855804027094739
583,1899,2,passe muir valve,0.0001855804027094739
385,6384,2,PINSP,0.0001855804027094739
516,6932,1,exh. ve,9.279020135473695e-05
298,6147,1,APNEA INT.,9.279020135473695e-05
529,6968,1,urostomy,9.279020135473695e-05
81,8357,1,Sigh Peep,9.279020135473695e-05
260,6019,1,Left arm Edema,9.279020135473695e-05
517,6933,1,exh. vt,9.279020135473695e-05
303,6153,1,PERCUSSION VIA BED,9.279020135473695e-05
80,8342,1,rituximab,9.279020135473695e-05
532,6982,1,Bed bath/shaved,9.279020135473695e-05
536,1812,1,abg: glucose,9.279020135473695e-05
259,6014,1,PHENYFREE (1.0-2.0),9.279020135473695e-05
253,6007,1,badbath,9.279020135473695e-05
530,6974,1,L arm elevated,9.279020135473695e-05
252,6006,1,peripad,9.279020135473695e-05
533,6987,1,bladder pse.,9.279020135473695e-05
251,6005,1,Security Guard,9.279020135473695e-05
531,6978,1,iced gauze to eyes,9.279020135473695e-05
3305,227646,1,Breast Feed - R (Minutes),9.279020135473695e-05
71,8290,1,Acetylcysteine,9.279020135473695e-05
82,8360,1,Trans pul exp.,9.279020135473695e-05
72,8298,1,L ICP,9.279020135473695e-05
256,6011,1,P Hi,9.279020135473695e-05
3316,227776,1,Skeletal Traction #2 - Pounds,9.279020135473695e-05
515,6931,1,ECMO Flow L/min,9.279020135473695e-05
514,6930,1,STUDY DRUG CC/HR,9.279020135473695e-05
77,8307,1,Left neprhrostomy,9.279020135473695e-05
301,6150,1,GT care,9.279020135473695e-05
83,8361,1,Trans pul insp,9.279020135473695e-05
513,6927,1,Arterial Mean #3,9.279020135473695e-05
512,6926,1,Arterial BP #3,9.279020135473695e-05
299,6148,1,Valproic acid,9.279020135473695e-05
78,8317,1,percusion,9.279020135473695e-05
3304,227645,1,Breast Feed - L (Minutes),9.279020135473695e-05
275,6087,1,PMV Trial,9.279020135473695e-05
261,6021,1,(R) nephrostomy,9.279020135473695e-05
2453,196,1,Foley Care,9.279020135473695e-05
79,8330,1,L AV fistula Bruit,9.279020135473695e-05
294,6134,1,esoph balloon,9.279020135473695e-05
293,6129,1,time Lo,9.279020135473695e-05
292,6128,1,time High,9.279020135473695e-05
291,6127,1,LO Press,9.279020135473695e-05
269,6069,1,Suprapubic cath site,9.279020135473695e-05
290,6126,1,HI press,9.279020135473695e-05
270,6078,1,MV,9.279020135473695e-05
247,4560,1,Umbilical hernia,9.279020135473695e-05
271,6081,1,straight cath,9.279020135473695e-05
523,6952,1,Aprotinen,9.279020135473695e-05
272,6083,1,OGT Placement,9.279020135473695e-05
522,6948,1,Multipodos,9.279020135473695e-05
289,6125,1,L thigh circumferenc,9.279020135473695e-05
288,6124,1,R fem art line,9.279020135473695e-05
537,1816,1,QUINIDINE,9.279020135473695e-05
287,6115,1,high/min /vent,9.279020135473695e-05
3242,227428,1,SOFA Score,9.279020135473695e-05
273,6084,1,TRACH SITE,9.279020135473695e-05
244,4459,1,trach collar,9.279020135473695e-05
521,6947,1,mvo2,9.279020135473695e-05
245,4527,1,heparin,9.279020135473695e-05
274,6086,1,Micro-Neb tx,9.279020135473695e-05
278,6096,1,MV-HI,9.279020135473695e-05
285,6112,1,left vent drain,9.279020135473695e-05
511,6924,1,MEASURED PEEP,9.279020135473695e-05
297,6145,1,Fem Art BP,9.279020135473695e-05
250,6003,1,ph level,9.279020135473695e-05
73,8299,1,R ICP,9.279020135473695e-05
3197,227039,1,PO2_ApacheIV,9.279020135473695e-05
262,6031,1,PADS/NECK INCISION.,9.279020135473695e-05
263,6032,1,TRACH CUFF TAKENDOWN,9.279020135473695e-05
74,8301,1,Recruitment pressure,9.279020135473695e-05
276,6091,1,leg dressings,9.279020135473695e-05
265,6044,1,Trn of 4,9.279020135473695e-05
249,6000,1,HIGH MIN VOL.,9.279020135473695e-05
266,6045,1,1-10 ML 20% MUCOMYST,9.279020135473695e-05
528,6967,1,right arm elevated,9.279020135473695e-05
524,6957,1,Bed Alarms,9.279020135473695e-05
76,8305,1,ICP  Right,9.279020135473695e-05
296,6144,1,ABD BINDR/THIGH HI'S,9.279020135473695e-05
267,6055,1,Peg Care,9.279020135473695e-05
295,6135,1,Ptp exp,9.279020135473695e-05
527,6964,1,Epidural ml/hr,9.279020135473695e-05
518,6934,1,inhaled ve,9.279020135473695e-05
283,6109,1,EEG run,9.279020135473695e-05
284,6110,1,xygris,9.279020135473695e-05
519,6935,1,insp. vt,9.279020135473695e-05
75,8304,1,mulitpodus,9.279020135473695e-05
268,6062,1,J-tube,9.279020135473695e-05
396,6422,1,Xigris  mg/hour,9.279020135473695e-05
510,6922,1,mucous fistula stoma,9.279020135473695e-05
436,6542,1,edi,9.279020135473695e-05
442,6590,1,arterial mean #2,9.279020135473695e-05
44,8120,1,JP DRAIN,9.279020135473695e-05
441,6586,1,Heliox Tank PSI,9.279020135473695e-05
43,8113,1,Resp. Rate,9.279020135473695e-05
42,8107,1,Mammary Support Bra,9.279020135473695e-05
41,8101,1,esoph press,9.279020135473695e-05
440,6585,1,NPH units,9.279020135473695e-05
439,6584,1,HumR SSI,9.279020135473695e-05
2736,587,1,Qs/Qt,9.279020135473695e-05
438,6579,1,IR Sheath MAP,9.279020135473695e-05
437,6578,1,IR SHEATH ABP,9.279020135473695e-05
435,6541,1,methadone mg /hr,9.279020135473695e-05
428,6521,1,P-low,9.279020135473695e-05
40,8100,1,dPes,9.279020135473695e-05
39,8099,1,dPaw,9.279020135473695e-05
432,6533,1,Coccyx WTD Dressing,9.279020135473695e-05
431,6528,1,Warm hand pack,9.279020135473695e-05
2912,224726,1,O2 Consumption,9.279020135473695e-05
38,8087,1,sigh rate,9.279020135473695e-05
37,8083,1,proning via bed.,9.279020135473695e-05
430,6525,1,TOF level,9.279020135473695e-05
36,8067,1,HIGH NO2,9.279020135473695e-05
376,6352,1,fentanyl mcg/hr,9.279020135473695e-05
377,6353,1,rt groin sheath,9.279020135473695e-05
372,6342,1,P Insp,9.279020135473695e-05
443,6593,1,Multipodis Boots,9.279020135473695e-05
371,6339,1,PRESSURE SUPPORT,9.279020135473695e-05
444,6603,1,INAMRINONE MCG/KG/MN,9.279020135473695e-05
51,8179,1,peak flow post rx,9.279020135473695e-05
50,8177,1,Ionized calcium,9.279020135473695e-05
355,6302,1,low press,9.279020135473695e-05
451,6641,1,Heliox flow,9.279020135473695e-05
2681,531,1,Peak Flow % (pred),9.279020135473695e-05
356,6303,1,Pigtail dressing,9.279020135473695e-05
357,6306,1,Sclera,9.279020135473695e-05
358,6307,1,Scleral jaundice,9.279020135473695e-05
49,8146,1,R VAC/L VAC,9.279020135473695e-05
2690,541,1,PetCO2/TcCO2,9.279020135473695e-05
360,6312,1,Abdominal Binder,9.279020135473695e-05
362,6316,1,vac canister change,9.279020135473695e-05
48,8134,1,Tank press,9.279020135473695e-05
47,8129,1,r arm fistula,9.279020135473695e-05
46,8128,1,permanent pacer,9.279020135473695e-05
45,8126,1,Thrill,9.279020135473695e-05
363,6319,1,bronched,9.279020135473695e-05
364,6322,1,Face Droop,9.279020135473695e-05
365,6324,1,Tongue Deviation,9.279020135473695e-05
447,6620,1,PAUSE TIME L/R,9.279020135473695e-05
446,6616,1,Pantoprazole   mg/hr,9.279020135473695e-05
370,6338,1,femoral line left,9.279020135473695e-05
445,6609,1,Ribavrin TX #,9.279020135473695e-05
2766,220128,1,Right Ventricular Assist Device Flow,9.279020135473695e-05
427,6520,1,P-high,9.279020135473695e-05
509,6919,1,index,9.279020135473695e-05
398,6424,1,IABP BP,9.279020135473695e-05
410,6461,1,fem sheat,9.279020135473695e-05
2885,224659,1,Vacuum Assist,9.279020135473695e-05
406,6448,1,P Lo,9.279020135473695e-05
405,6439,1,Nitric tank pressure,9.279020135473695e-05
2819,223775,1,VAD Beat Rate R,9.279020135473695e-05
404,6438,1,Nitric Oxide PPM,9.279020135473695e-05
403,6437,1,EPIDURAL RATE,9.279020135473695e-05
402,6434,1,RSBI,9.279020135473695e-05
401,6433,1,SIGH BREATH,9.279020135473695e-05
400,6430,1,Multipodis Boot,9.279020135473695e-05
399,6428,1,L fem art line,9.279020135473695e-05
397,6423,1,Octreotide mcg/hr,9.279020135473695e-05
426,6517,1,ABD Binder,9.279020135473695e-05
26,8028,1,PROTONIX MG/H,9.279020135473695e-05
386,6391,1,rad a line,9.279020135473695e-05
387,6398,1,FEM LINE,9.279020135473695e-05
25,8027,1,ted stocking,9.279020135473695e-05
388,6399,1,ART MAP,9.279020135473695e-05
389,6408,1,Multi podis boots,9.279020135473695e-05
390,6409,1,PR interval,9.279020135473695e-05
391,6410,1,Auto Rotation,9.279020135473695e-05
392,6414,1,Nephrostomy,9.279020135473695e-05
2862,224363,1,VAD Beat Rate L,9.279020135473695e-05
394,6419,1,mlti podus boots,9.279020135473695e-05
411,6463,1,intermit pacer beats,9.279020135473695e-05
27,8031,1,KETAMINE 200mgm/50ML,9.279020135473695e-05
412,6465,1,P-High,9.279020135473695e-05
28,8033,1,NC,9.279020135473695e-05
378,6359,1,Halo,9.279020135473695e-05
379,6363,1,EDM CI,9.279020135473695e-05
425,6515,1,Multi podus boot,9.279020135473695e-05
424,6507,1,Radial a-line,9.279020135473695e-05
35,8061,1,low NO,9.279020135473695e-05
422,6487,1,ART. SHEATH,9.279020135473695e-05
380,6364,1,EDM CO,9.279020135473695e-05
421,6486,1,SvO2 MVG,9.279020135473695e-05
420,6483,1,t lo,9.279020135473695e-05
419,6482,1,t hi,9.279020135473695e-05
418,6481,1,p lo,9.279020135473695e-05
417,6480,1,p hi,9.279020135473695e-05
34,8060,1,High NO2,9.279020135473695e-05
33,8059,1,TANK PRES NO,9.279020135473695e-05
381,6366,1,P HI,9.279020135473695e-05
415,6470,1,CA GLUCONATE,9.279020135473695e-05
382,6368,1,T HI,9.279020135473695e-05
31,8053,1,SIGH PEEP LEVEL,9.279020135473695e-05
30,8048,1,C.O.,9.279020135473695e-05
383,6369,1,T LO,9.279020135473695e-05
414,6467,1,T-High,9.279020135473695e-05
29,8037,1,Ketamine 100mg/50ml,9.279020135473695e-05
413,6466,1,P-Low,9.279020135473695e-05
52,8181,1,HeOx PSI,9.279020135473695e-05
53,8190,1,epicardial pacemaker,9.279020135473695e-05
54,8200,1,L arm Fistula,9.279020135473695e-05
319,6215,1,TANK B,9.279020135473695e-05
485,6810,1,APNEA sec,9.279020135473695e-05
312,6196,1,IRRIG FOLEY 50ML NS,9.279020135473695e-05
313,6199,1,L. lower abd. kidney,9.279020135473695e-05
22,8011,1,chest binder,9.279020135473695e-05
484,6806,1,Mucomyst mg/hr,9.279020135473695e-05
483,6799,1,COO,9.279020135473695e-05
482,6790,1,SSRI #units,9.279020135473695e-05
481,6785,1,Rotation L/R,9.279020135473695e-05
70,8289,1,Mucomyst       mg/hr,9.279020135473695e-05
318,6213,1,TANK A,9.279020135473695e-05
2580,420,1,LAP,9.279020135473695e-05
320,6219,1,Breast Pump,9.279020135473695e-05
353,6298,1,foley d/c,9.279020135473695e-05
321,6221,1,tank A,9.279020135473695e-05
477,6764,1,pupil deviation,9.279020135473695e-05
69,8287,1,trach press,9.279020135473695e-05
476,6763,1,passy-muir/cuff,9.279020135473695e-05
68,8285,1,TPA            mg/hr,9.279020135473695e-05
395,6420,1,PERICARE,9.279020135473695e-05
474,6750,1,Bed alarm,9.279020135473695e-05
67,8272,1,Seizure pads,9.279020135473695e-05
66,8268,1,Disconnect Alarm,9.279020135473695e-05
473,6740,1,solumedrol drip,9.279020135473695e-05
322,6222,1,tank B,9.279020135473695e-05
486,6819,1,drive p,9.279020135473695e-05
311,6186,1,Paw,9.279020135473695e-05
488,6828,1,Q1H EEG TRACE,9.279020135473695e-05
489,6830,1,Ostomy dsg change,9.279020135473695e-05
304,6156,1,R fem art BP,9.279020135473695e-05
508,6898,1,TRACHEA DSG,9.279020135473695e-05
507,6895,1,hepatic drain,9.279020135473695e-05
506,6891,1,ISUPREL,9.279020135473695e-05
305,6160,1,R/L FLAP PULSE,9.279020135473695e-05
505,6889,1,PEEP Sigh level,9.279020135473695e-05
504,6873,1,low MV,9.279020135473695e-05
503,6872,1,intrathecal catheter,9.279020135473695e-05
502,6871,1,Multi-Podis boots,9.279020135473695e-05
500,6861,1,RAP,9.279020135473695e-05
306,6162,1,Lumbar drain level,9.279020135473695e-05
307,6163,1,Lumbar drain output,9.279020135473695e-05
499,6859,1,Insp press mius PEEP,9.279020135473695e-05
308,6164,1,Lumbar open/clamped,9.279020135473695e-05
309,6168,1,hi VE,9.279020135473695e-05
498,6854,1,EEG (burst/min),9.279020135473695e-05
495,6845,1,Other cooling,9.279020135473695e-05
494,6843,1,FLAP WARM GOOD COLOR,9.279020135473695e-05
310,6185,1,Hi Min vent,9.279020135473695e-05
493,6842,1,FLAP BRISK CAP REFIL,9.279020135473695e-05
492,6841,1,DOPPLER FLAP CHECK,9.279020135473695e-05
491,6838,1,left ankle drsg ch,9.279020135473695e-05
490,6831,1,cool bath,9.279020135473695e-05
3035,225657,1,Freeform Coags,9.279020135473695e-05
472,6737,1,Mammary Binder On,9.279020135473695e-05
3034,225656,1,Freeform Chemistry,9.279020135473695e-05
333,6260,1,R fem Art line,9.279020135473695e-05
335,6264,1,high NO alarm,9.279020135473695e-05
336,6265,1,high NO2 alarm,9.279020135473695e-05
337,6266,1,Low NO alarm,9.279020135473695e-05
462,6671,1,APRV T hi,9.279020135473695e-05
461,6670,1,APRV Plo,9.279020135473695e-05
340,6272,1,right fem. a-line,9.279020135473695e-05
343,6281,1,LEFT LEG DRSG,9.279020135473695e-05
345,6283,1,Nitric Tank Pressure,9.279020135473695e-05
346,6285,1,right nephrost irrig,9.279020135473695e-05
347,6286,1,FLOW,9.279020135473695e-05
348,6289,1,spontaneous vt,9.279020135473695e-05
460,6669,1,APRV Phi,9.279020135473695e-05
2658,505,1,PEEP,9.279020135473695e-05
55,8205,1,isoproterenol,9.279020135473695e-05
349,6291,1,NITRIC TANK PRESSURE,9.279020135473695e-05
350,6292,1,APRV HIGH,9.279020135473695e-05
459,6659,1,right femoral sheath,9.279020135473695e-05
456,6655,1,PCV Level,9.279020135473695e-05
351,6293,1,APRV LOW,9.279020135473695e-05
455,6653,1,femoral abp mean,9.279020135473695e-05
454,6651,1,ca gluc ml/hr,9.279020135473695e-05
453,6647,1,50% Dextrose gm,9.279020135473695e-05
352,6294,1,FETAL HR BY L&D RN,9.279020135473695e-05
334,6263,1,J tube port,9.279020135473695e-05
56,8206,1,Artic Sun,9.279020135473695e-05
65,8265,1,Turtle Shell Brace,9.279020135473695e-05
57,8212,1,mammo support,9.279020135473695e-05
323,6227,1,passy muir valve on,9.279020135473695e-05
324,6228,1,LEFT AV FISTULA,9.279020135473695e-05
326,6234,1,L AV fistula,9.279020135473695e-05
327,6246,1,SAFETY OFFICER,9.279020135473695e-05
328,6248,1,d51/2NSc 20meq kcl,9.279020135473695e-05
64,8262,1,ketamine mg/hr,9.279020135473695e-05
329,6249,1,leg retraints,9.279020135473695e-05
63,8247,1,ACE WRAP,9.279020135473695e-05
62,8235,1,naHCO3,9.279020135473695e-05
61,8233,1,multi drsg changes,9.279020135473695e-05
330,6250,1,lt av fistula,9.279020135473695e-05
331,6251,1,wrist restraints,9.279020135473695e-05
23,8014,1,T-discon,9.279020135473695e-05
332,6259,1,Tank Pressure (NO),9.279020135473695e-05
468,6691,1,DRIV PRESS,9.279020135473695e-05
467,6689,1,High NO2 alarm,9.279020135473695e-05
60,8230,1,sheepskin for heels,9.279020135473695e-05
466,6688,1,High NO alarm,9.279020135473695e-05
59,8225,1,Effluent Cr,9.279020135473695e-05
465,6682,1,INO PRESS,9.279020135473695e-05
464,6678,1,nitric ppm,9.279020135473695e-05
463,6672,1,APRV T lo,9.279020135473695e-05
58,8220,1,Effluent BUN,9.279020135473695e-05
475,6754,1,urine PH,9.279020135473695e-05
2069,2865,1,iabp-bp,9.279020135473695e-05
538,1817,1,ETCO2,9.279020135473695e-05
1131,5987,1,Abd drsg change,9.279020135473695e-05
693,2118,1,I.T,9.279020135473695e-05
696,2124,1,high mn vent,9.279020135473695e-05
698,2126,1,Hi/Minute/Vol,9.279020135473695e-05
701,2130,1,NO tank PSI,9.279020135473695e-05
703,2132,1,flolan,9.279020135473695e-05
704,2133,1,PCV-Delta P,9.279020135473695e-05
705,2135,1,CCO CI,9.279020135473695e-05
1137,5999,1,prone/supine,9.279020135473695e-05
1136,5998,1,meds,9.279020135473695e-05
1135,5997,1,HEPA FILTER,9.279020135473695e-05
1134,5995,1,Peak flow post tx.,9.279020135473695e-05
1133,5993,1,Peak exp flow rate,9.279020135473695e-05
1132,5989,1,Right heel drsg chae,9.279020135473695e-05
1130,5984,1,TSH NML(0.27-4.2),9.279020135473695e-05
687,2100,1,cardene mcg/kg/min,9.279020135473695e-05
1129,5981,1,L FEM ART BP,9.279020135473695e-05
1128,5980,1,INO TANK PRESS,9.279020135473695e-05
1127,5979,1,NITRIOUS OXIDE,9.279020135473695e-05
1126,5978,1,qtc,9.279020135473695e-05
1125,5975,1,O2% on INOvent,9.279020135473695e-05
1124,5974,1,Nitric Dioxide,9.279020135473695e-05
1123,5967,1,PROM,9.279020135473695e-05
1122,5966,1,Continuous EEG q1hr,9.279020135473695e-05
1121,5964,1,Autopeep,9.279020135473695e-05
1120,5955,1,Analyzed INOV FiO2,9.279020135473695e-05
1119,5954,1,ileostomy appearance,9.279020135473695e-05
1117,5951,1,NO tank pr,9.279020135473695e-05
1115,5947,1,NEBS,9.279020135473695e-05
691,2106,1,study drug/24mcg/k/h,9.279020135473695e-05
686,2099,1,lymphedema sleeve,9.279020135473695e-05
1288,1067,1,apnea test,9.279020135473695e-05
1241,942,1,BLOOD CULTURES,9.279020135473695e-05
1283,1059,1,shampoo hair,9.279020135473695e-05
1282,1057,1,edema,9.279020135473695e-05
1280,1055,1,Hi/Minute/vol/alarm,9.279020135473695e-05
1278,1052,1,rocuronium,9.279020135473695e-05
1270,1042,1,acetomenophen,9.279020135473695e-05
1269,1040,1,BIpap FIO2,9.279020135473695e-05
1268,1039,1,MDI #4,9.279020135473695e-05
1267,1038,1,Hi/minute/vols alarm,9.279020135473695e-05
1262,1023,1,cisatra mcg/kg/min,9.279020135473695e-05
1260,1019,1,THIGH HI TEDS,9.279020135473695e-05
1258,1011,1,urine osmolarity,9.279020135473695e-05
1249,981,1,dilaudid,9.279020135473695e-05
1245,964,1,THAM CC/HR,9.279020135473695e-05
1240,941,1,urine culture,9.279020135473695e-05
685,2098,1,BariAir Auto Turn,9.279020135473695e-05
1238,938,1,blood cultures,9.279020135473695e-05
664,2061,1,EPOPROSTENOL,9.279020135473695e-05
668,2065,1,HIGH TIDAL VOLUME,9.279020135473695e-05
670,2070,1,nicardipine gtt,9.279020135473695e-05
671,2071,1,P (drive),9.279020135473695e-05
674,2076,1,HI(GH MV,9.279020135473695e-05
675,2078,1,Nitric Oxide ppm,9.279020135473695e-05
678,2081,1,high NO2,9.279020135473695e-05
679,2086,1,R groin angio site,9.279020135473695e-05
680,2090,1,HI/minute/Vol,9.279020135473695e-05
682,2093,1,Nicardipine mcg/k/mn,9.279020135473695e-05
683,2094,1,Spont VT,9.279020135473695e-05
684,2095,1,Octreotide,9.279020135473695e-05
1114,5944,1,I-Time,9.279020135473695e-05
1112,5942,1,HIGH VT,9.279020135473695e-05
1111,5939,1,Lumbar drain,9.279020135473695e-05
706,2136,1,CCO CO,9.279020135473695e-05
1075,5855,1,t diconnect,9.279020135473695e-05
1073,5850,1,Home Bipap Unit,9.279020135473695e-05
1072,5848,1,disconnect,9.279020135473695e-05
1071,5847,1,MV Hi,9.279020135473695e-05
1070,5846,1,rigors,9.279020135473695e-05
1069,5845,1,fem art,9.279020135473695e-05
1067,5839,1,eye movements,9.279020135473695e-05
1066,5838,1,jobst bra,9.279020135473695e-05
1065,5837,1,time disc.,9.279020135473695e-05
1064,5836,1,mask/sz,9.279020135473695e-05
1063,5832,1,DRIVING PRSSR,9.279020135473695e-05
1061,5824,1,HiMV,9.279020135473695e-05
1060,5823,1,Bed Percussion,9.279020135473695e-05
707,2137,1,Nephrostomy Drain,9.279020135473695e-05
1110,5938,1,lvad svr,9.279020135473695e-05
1051,5804,1,sheath MAP,9.279020135473695e-05
1050,5803,1,Femoral Sheath Aline,9.279020135473695e-05
1049,5801,1,high ve            n,9.279020135473695e-05
1048,5800,1,mushroom catheter,9.279020135473695e-05
1047,5799,1,R LEG ELEVATED,9.279020135473695e-05
1046,5798,1,Ecmo Flows,9.279020135473695e-05
1045,5796,1,lochia,9.279020135473695e-05
1044,5795,1,URETERAL STENT.,9.279020135473695e-05
1043,5792,1,left  lower leg cast,9.279020135473695e-05
1042,5791,1,RIGHT FEMORAL A-LINE,9.279020135473695e-05
1041,5789,1,RT. AVF BRUIT/THRILL,9.279020135473695e-05
1040,5788,1,LLE Cast care,9.279020135473695e-05
1039,5787,1,t-tube,9.279020135473695e-05
1076,5856,1,icp,9.279020135473695e-05
1077,5857,1,aterial line,9.279020135473695e-05
1078,5858,1,bedside observer,9.279020135473695e-05
1079,5861,1,TED STOCKINGS BILAT,9.279020135473695e-05
1109,5937,1,ecmo l/min,9.279020135473695e-05
1108,5936,1,R Hand Grasp,9.279020135473695e-05
1107,5935,1,L Hand Grasp,9.279020135473695e-05
1106,5934,1,R arm sensation,9.279020135473695e-05
1105,5932,1,PMV.,9.279020135473695e-05
1104,5931,1,ECMO,9.279020135473695e-05
1103,5930,1,VALPROA 50-100 UG/ML,9.279020135473695e-05
1102,5926,1,right arm sling,9.279020135473695e-05
1101,5925,1,Abdominal Hernia,9.279020135473695e-05
1100,5922,1,bleedig at meatus,9.279020135473695e-05
1098,5920,1,passymuir valve,9.279020135473695e-05
1097,5902,1,yi MV,9.279020135473695e-05
1095,5896,1,VEN0US O2 SAT,9.279020135473695e-05
1094,5895,1,Abduction Wedge,9.279020135473695e-05
1093,5894,1,perit/bladder pressu,9.279020135473695e-05
1092,5893,1,NGT lavage,9.279020135473695e-05
1090,5891,1,SSE,9.279020135473695e-05
1089,5890,1,dulc.supp andenema,9.279020135473695e-05
1088,5880,1,low rr,9.279020135473695e-05
1087,5874,1,High min. vent,9.279020135473695e-05
1086,5872,1,Inner canula,9.279020135473695e-05
1085,5870,1,HOME VENT,9.279020135473695e-05
1084,5869,1,ATC on,9.279020135473695e-05
1083,5868,1,APRV Time low,9.279020135473695e-05
1082,5867,1,APRV Time High,9.279020135473695e-05
1081,5866,1,APRV Pressure Low,9.279020135473695e-05
1080,5865,1,APRV Pressure High,9.279020135473695e-05
658,2050,1,Low MV,9.279020135473695e-05
657,2049,1,HI TIDAL VOLUME,9.279020135473695e-05
1037,5782,1,High Minute Ventilan,9.279020135473695e-05
647,2036,1,high min.,9.279020135473695e-05
1466,1459,1,gluteral drsg change,9.279020135473695e-05
1465,1458,1,L ankle dsg change,9.279020135473695e-05
1463,1456,1,popliteal pulse r/l,9.279020135473695e-05
1461,1454,1,r hips drsg change,9.279020135473695e-05
1460,1453,1,CT DRSG,9.279020135473695e-05
1459,1452,1,#1 chest tube irrig.,9.279020135473695e-05
1458,1448,1,Vd/Vt:,9.279020135473695e-05
1457,1447,1,Transpulmonary Pres,9.279020135473695e-05
645,2030,1,automatic tube comp,9.279020135473695e-05
1434,1417,1,L&R DECUB DRSG CHGE,9.279020135473695e-05
1433,1416,1,picc,9.279020135473695e-05
1431,1410,1,IS,9.279020135473695e-05
1429,1405,1,L AND R CALF DRSG,9.279020135473695e-05
648,2037,1,PC driving press,9.279020135473695e-05
1468,1462,1,wrist  restraints,9.279020135473695e-05
1419,1389,1,egg crate,9.279020135473695e-05
1418,1388,1,decub drsg.,9.279020135473695e-05
1417,1387,1,Multipodus Splints,9.279020135473695e-05
1416,1386,1,nitric,9.279020135473695e-05
1415,1385,1,NO tank,9.279020135473695e-05
1414,1384,1,MultiPodus Splints,9.279020135473695e-05
1411,1381,1,ARGATROBAN,9.279020135473695e-05
1409,1379,1,Continuous CO,9.279020135473695e-05
1408,1378,1,Continuous CI,9.279020135473695e-05
1407,1376,1,NEB,9.279020135473695e-05
1405,1374,1,ICP Right,9.279020135473695e-05
1404,1373,1,svr,9.279020135473695e-05
1403,1372,1,ci,9.279020135473695e-05
1467,1460,1,D5W 100meq NaHC03,9.279020135473695e-05
1469,1463,1,pad count,9.279020135473695e-05
1297,1095,1,cuff leak present,9.279020135473695e-05
1498,1505,1,Palmer Pulses R/L,9.279020135473695e-05
1535,1548,1,Lt hand splint &ace,9.279020135473695e-05
1534,1547,1,fundus,9.279020135473695e-05
1532,1543,1,chest tube drsg.,9.279020135473695e-05
629,1999,1,Pronator Drift,9.279020135473695e-05
631,2002,1,fistula,9.279020135473695e-05
634,2012,1,lo MV,9.279020135473695e-05
635,2013,1,Bupivacaine,9.279020135473695e-05
636,2015,1,ATC ON,9.279020135473695e-05
637,2019,1,High min vol.,9.279020135473695e-05
639,2021,1,Seizure Precautions,9.279020135473695e-05
1507,1515,1,decub drsg change,9.279020135473695e-05
1504,1512,1,bbaaath,9.279020135473695e-05
1502,1509,1,bld pres,9.279020135473695e-05
1497,1504,1,High min. volume,9.279020135473695e-05
1471,1465,1,Back Dsg,9.279020135473695e-05
1495,1502,1,bladder irrig. 60cc,9.279020135473695e-05
1492,1498,1,High Minute Vo;ume,9.279020135473695e-05
1491,1496,1,HIGH MIN. VENT.,9.279020135473695e-05
1487,1490,1,oob to chair,9.279020135473695e-05
1486,1489,1,Transtracheal,9.279020135473695e-05
1485,1488,1,HIGH MIN. VENTIL.,9.279020135473695e-05
1482,1485,1,Bivalirudin mg/kg/hr,9.279020135473695e-05
641,2026,1,High time,9.279020135473695e-05
